global_id,provenance_split,archive_split,source_dataset,scene_id,packet_directory,metadata_member,original_observation_id,quality_category,resolution,camera_px,parent_group,candidate_split,parent_present_in_locked_physical_test,selection_view_index,source,known_development_exposure
obs_103401,train,train,Matterport3D,5q7pvUzZiYa_region_segmentations_region1.ply,train/obs_103401,train/obs_103401/metadata.json,obs_013,EASY,0.01,"[128,192]",Matterport3D:5q7pvUzZiYa,calibration,True,0,Matterport3D,parent_pilot_development
obs_145947,train,train,ScanNet,scene0037_00,train/obs_145947,train/obs_145947/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ScanNet:scene0037,calibration,False,0,ScanNet,parent_pilot_development
obs_169038,train,train,ScanNet,scene0415_00,train/obs_169038,train/obs_169038/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",ScanNet:scene0415,calibration,True,0,ScanNet,
obs_168039,train,train,ScanNet,scene0375_01,train/obs_168039,train/obs_168039/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",ScanNet:scene0375,calibration,True,0,ScanNet,
obs_158983,train,train,ScanNet,scene0593_01,train/obs_158983,train/obs_158983/metadata.json,obs_023,EASY,0.01,"[128,192]",ScanNet:scene0593,calibration,False,0,ScanNet,
obs_153455,train,train,ScanNet,scene0030_00,train/obs_153455,train/obs_153455/metadata.json,obs_008,EASY,0.01,"[128,192]",ScanNet:scene0030,calibration,True,0,ScanNet,old_train_or_checkpoint_validation
obs_155491,train,train,ScanNet,scene0506_00,train/obs_155491,train/obs_155491/metadata.json,obs_013,EASY,0.01,"[128,192]",ScanNet:scene0506,calibration,False,0,ScanNet,
obs_153292,train,train,ScanNet,scene0549_00,train/obs_153292,train/obs_153292/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ScanNet:scene0549,calibration,True,0,ScanNet,
obs_162703,train,train,ScanNet,scene0141_00,train/obs_162703,train/obs_162703/metadata.json,obs_009,EASY,0.01,"[128,192]",ScanNet:scene0141,calibration,True,0,ScanNet,
obs_164136,train,train,ScanNet,scene0250_00,train/obs_164136,train/obs_164136/metadata.json,obs_007,EASY,0.01,"[128,192]",ScanNet:scene0250,calibration,True,0,ScanNet,
obs_157995,train,train,ScanNet,scene0251_00,train/obs_157995,train/obs_157995/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",ScanNet:scene0251,calibration,False,0,ScanNet,
obs_164530,train,train,ScanNet,scene0693_00,train/obs_164530,train/obs_164530/metadata.json,obs_012,EASY,0.01,"[128,192]",ScanNet:scene0693,calibration,True,0,ScanNet,
obs_161966,train,train,ScanNet,scene0544_00,train/obs_161966,train/obs_161966/metadata.json,obs_019,EASY,0.01,"[128,192]",ScanNet:scene0544,calibration,True,0,ScanNet,
obs_148503,train,train,ScanNet,scene0062_01,train/obs_148503,train/obs_148503/metadata.json,obs_016,EASY,0.01,"[128,192]",ScanNet:scene0062,calibration,True,0,ScanNet,
obs_161162,train,train,ScanNet,scene0059_01,train/obs_161162,train/obs_161162/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ScanNet:scene0059,calibration,True,0,ScanNet,
obs_164811,train,train,ScanNet,scene0117_00,train/obs_164811,train/obs_164811/metadata.json,obs_020,EASY,0.01,"[128,192]",ScanNet:scene0117,calibration,False,0,ScanNet,
obs_152004,test,train,ScanNet,scene0185_00,train/obs_152004,train/obs_152004/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",ScanNet:scene0185,calibration,True,0,ScanNet,
obs_158795,train,train,ScanNet,scene0645_01,train/obs_158795,train/obs_158795/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",ScanNet:scene0645,calibration,True,0,ScanNet,
obs_166076,train,train,ScanNet,scene0221_01,train/obs_166076,train/obs_166076/metadata.json,obs_010,EASY,0.01,"[128,192]",ScanNet:scene0221,calibration,True,0,ScanNet,
obs_159676,train,train,ScanNet,scene0085_01,train/obs_159676,train/obs_159676/metadata.json,obs_012,EASY,0.01,"[128,192]",ScanNet:scene0085,calibration,True,0,ScanNet,
obs_143134,train,train,ScanNet,scene0213_00,train/obs_143134,train/obs_143134/metadata.json,obs_013,EASY,0.01,"[128,192]",ScanNet:scene0213,calibration,False,0,ScanNet,
obs_159023,train,train,ScanNet,scene0467_00,train/obs_159023,train/obs_159023/metadata.json,obs_011,EASY,0.01,"[128,192]",ScanNet:scene0467,calibration,True,0,ScanNet,
obs_161220,train,train,ScanNet,scene0673_04,train/obs_161220,train/obs_161220/metadata.json,obs_017,EASY,0.01,"[128,192]",ScanNet:scene0673,calibration,True,0,ScanNet,
obs_149176,train,train,ScanNet,scene0476_02,train/obs_149176,train/obs_149176/metadata.json,obs_009,EASY,0.01,"[128,192]",ScanNet:scene0476,calibration,True,0,ScanNet,
obs_207012,train,train,ZInD,0644_floor_01_pano_4,train/obs_207012,train/obs_207012/metadata.json,obs_001,EASY,0.01,"[128,192]",ZInD:0644,calibration,True,0,ZInD,
obs_179856,train,train,ZInD,0205_floor_01_pano_23,train/obs_179856,train/obs_179856/metadata.json,obs_012,EASY,0.01,"[128,192]",ZInD:0205,calibration,True,0,ZInD,
obs_216799,train,train,ZInD,0475_floor_01_pano_47,train/obs_216799,train/obs_216799/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ZInD:0475,calibration,True,0,ZInD,
obs_297896,train,train,ZInD,1315_floor_01_pano_0,train/obs_297896,train/obs_297896/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ZInD:1315,calibration,True,0,ZInD,
obs_204099,train,train,ZInD,1001_floor_01_pano_50,train/obs_204099,train/obs_204099/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:1001,calibration,True,0,ZInD,
obs_208339,train,train,ZInD,0380_floor_01_pano_51,train/obs_208339,train/obs_208339/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ZInD:0380,calibration,True,0,ZInD,
obs_232333,train,train,ZInD,1460_floor_01_pano_7,train/obs_232333,train/obs_232333/metadata.json,obs_011,EASY,0.01,"[128,192]",ZInD:1460,calibration,True,0,ZInD,
obs_277035,train,train,ZInD,0023_floor_01_pano_18,train/obs_277035,train/obs_277035/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0023,calibration,True,0,ZInD,
obs_271199,train,train,ZInD,1304_floor_02_pano_31,train/obs_271199,train/obs_271199/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ZInD:1304,calibration,True,0,ZInD,
obs_269232,train,train,ZInD,0702_floor_01_pano_57,train/obs_269232,train/obs_269232/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:0702,calibration,True,0,ZInD,
obs_246737,train,train,ZInD,0355_floor_02_pano_42,train/obs_246737,train/obs_246737/metadata.json,obs_015,EASY,0.01,"[128,192]",ZInD:0355,calibration,True,0,ZInD,
obs_215660,train,train,ZInD,0829_floor_01_pano_13,train/obs_215660,train/obs_215660/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0829,calibration,True,0,ZInD,
obs_241973,train,train,ZInD,1434_floor_01_pano_13,train/obs_241973,train/obs_241973/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:1434,calibration,True,0,ZInD,
obs_221167,train,train,ZInD,0716_floor_01_pano_33,train/obs_221167,train/obs_221167/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ZInD:0716,calibration,True,0,ZInD,
obs_284059,train,train,ZInD,1192_floor_01_pano_38,train/obs_284059,train/obs_284059/metadata.json,obs_019,EASY,0.01,"[128,192]",ZInD:1192,calibration,False,0,ZInD,
obs_289728,train,train,ZInD,1390_floor_01_pano_13,train/obs_289728,train/obs_289728/metadata.json,obs_007,EASY,0.01,"[128,192]",ZInD:1390,calibration,True,0,ZInD,
obs_266785,validation,train,ZInD,1198_floor_01_pano_34,train/obs_266785,train/obs_266785/metadata.json,obs_001,EASY,0.01,"[128,192]",ZInD:1198,calibration,False,0,ZInD,
obs_210488,train,train,ZInD,0952_floor_02_pano_69,train/obs_210488,train/obs_210488/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",ZInD:0952,calibration,True,0,ZInD,
obs_214870,train,train,ZInD,1199_floor_01_pano_16,train/obs_214870,train/obs_214870/metadata.json,obs_001,EASY,0.01,"[128,192]",ZInD:1199,calibration,True,0,ZInD,
obs_172562,train,train,ZInD,0136_floor_02_pano_47,train/obs_172562,train/obs_172562/metadata.json,obs_005,EASY,0.01,"[128,192]",ZInD:0136,calibration,True,0,ZInD,
obs_001305,train,train,3RScan,d7d40d6e-7a5d-2b36-9548-8c19e9b50063,train/obs_001305,train/obs_001305/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:d7d40d6c-7a5d-2b36-9674-c435fa58a2d1,validation,True,0,3RScan,
obs_008486,validation,train,3RScan,5104a9cd-adc4-2a85-91f5-8030e69ee955,train/obs_008486,train/obs_008486/metadata.json,obs_017,EASY,0.01,"[128,192]",3RScan:5104a9c7-adc4-2a85-9026-45557dcf9a87,validation,True,0,3RScan,old_train_or_checkpoint_validation
obs_007610,train,train,3RScan,c7895f17-339c-2d13-8123-7faaa5ff50e6,train/obs_007610,train/obs_007610/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:0cac758d-8d6f-2d13-8d21-9133668b4d7d,validation,True,0,3RScan,
obs_014873,train,train,3RScan,fcf66d8a-622d-291c-8429-0e1109c6bb26,train/obs_014873,train/obs_014873/metadata.json,obs_010,EASY,0.01,"[128,192]",3RScan:02b33e01-be2b-2d54-93fb-4145a709cec5,validation,True,0,3RScan,
obs_011104,test,train,3RScan,ad408c85-84db-2095-8af3-11fbabe6d684,train/obs_011104,train/obs_011104/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:ad408c83-84db-2095-8aa4-924f966af2dc,validation,True,0,3RScan,
obs_008045,train,train,3RScan,b1d87fb6-e72e-2c8c-9eb0-c7a40f6f4877,train/obs_008045,train/obs_008045/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:b1d87fae-e72e-2c8c-9cf3-c927fdb7c685,validation,True,0,3RScan,
obs_011289,train,train,3RScan,b8837e32-57ec-29c6-893c-77fce535b159,train/obs_011289,train/obs_011289/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:b8837e34-57ec-29c6-8b50-775098de406a,validation,True,0,3RScan,
obs_014321,train,train,3RScan,8eabc463-5af7-2f32-8537-22977a89efdd,train/obs_014321,train/obs_014321/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:8eabc463-5af7-2f32-8537-22977a89efdd,validation,False,0,3RScan,
obs_006178,test,train,3RScan,7747a50c-9431-24e8-877d-e60c3a341cc2,train/obs_006178,train/obs_006178/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:7747a50c-9431-24e8-877d-e60c3a341cc2,validation,True,0,3RScan,
obs_013470,train,train,3RScan,d63767be-3205-226c-9a89-3a27969053a7,train/obs_013470,train/obs_013470/metadata.json,obs_001,EASY,0.01,"[128,192]",3RScan:d63767be-3205-226c-9a89-3a27969053a7,validation,False,0,3RScan,parent_pilot_development
obs_016844,train,train,3RScan,0cac75c4-8d6f-2d13-8c37-fcfaf141ae5a,train/obs_016844,train/obs_016844/metadata.json,obs_003,EASY,0.01,"[128,192]",3RScan:0cac75c4-8d6f-2d13-8c37-fcfaf141ae5a,validation,True,0,3RScan,parent_pilot_development
obs_008082,validation,train,3RScan,baf67395-8e94-22f8-8100-9c9d7ce1c2b7,train/obs_008082,train/obs_008082/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:baf67395-8e94-22f8-8100-9c9d7ce1c2b7,validation,False,0,3RScan,
obs_003634,train,train,3RScan,bcb0fe2b-4f39-2c70-9d6b-5e92d634ac35,train/obs_003634,train/obs_003634/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:bcb0fe2d-4f39-2c70-9d1a-49a4a6868d7d,validation,False,0,3RScan,
obs_017423,train,train,3RScan,e61b0e02-bada-2f31-82d0-80fc5c70bd6f,train/obs_017423,train/obs_017423/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:e61b0e04-bada-2f31-82d6-72831a602ba7,validation,True,0,3RScan,
obs_009885,train,train,3RScan,baf673a4-8e94-22f8-83af-b4e879365685,train/obs_009885,train/obs_009885/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:baf673a6-8e94-22f8-8047-575f7de04f21,validation,False,0,3RScan,
obs_003621,train,train,3RScan,a0905ff4-66f7-2272-9e2c-823789eb613a,train/obs_003621,train/obs_003621/metadata.json,obs_012,EASY,0.01,"[128,192]",3RScan:a0905ffa-66f7-2272-9ca9-24c7ec00f34f,validation,False,0,3RScan,
obs_009206,train,train,3RScan,87e6cf6b-9d1a-289f-866c-b90904d9487d,train/obs_009206,train/obs_009206/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:f62fd5f4-9a3f-2f44-8b81-246b93170189,validation,True,0,3RScan,
obs_021819,train,train,3RScan,c7895f0d-339c-2d13-837c-6e5d8b7be7a8,train/obs_021819,train/obs_021819/metadata.json,obs_023,EASY,0.01,"[128,192]",3RScan:c7895f0d-339c-2d13-837c-6e5d8b7be7a8,validation,True,0,3RScan,
obs_017919,train,train,3RScan,1d233fe6-e280-2b1a-8caf-eb0d13a59ad6,train/obs_017919,train/obs_017919/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",3RScan:1d233fe8-e280-2b1a-8fac-c3646a1cd64a,validation,False,0,3RScan,
obs_023137,validation,train,3RScan,185d7429-3698-223c-8a42-8c2d18d51531,train/obs_023137,train/obs_023137/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:185d7423-3698-223c-8879-80ad9339afce,validation,True,0,3RScan,old_train_or_checkpoint_validation
obs_000462,train,train,3RScan,1c21154c-f201-2d25-875c-01ab18e03231,train/obs_000462,train/obs_000462/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",3RScan:d63767c3-3205-226c-98c2-fdccc047d36e,validation,True,0,3RScan,
obs_022513,train,train,3RScan,68bae770-3567-2f7c-80b4-0ff21a8fee10,train/obs_022513,train/obs_022513/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",3RScan:68bae772-3567-2f7c-804c-d77a47cdc508,validation,True,0,3RScan,
obs_021515,train,train,3RScan,00d42bef-778d-2ac6-848a-008ef6c19ad6,train/obs_021515,train/obs_021515/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:00d42bed-778d-2ac6-86a7-0e0e5f5f5660,validation,True,0,3RScan,parent_pilot_development
obs_010897,train,train,3RScan,75c2599b-9ca2-2844-9683-a503346d840a,train/obs_010897,train/obs_010897/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:5341b7c1-8a66-2cdd-853b-598d8f2780ce,validation,False,0,3RScan,
obs_020480,train,train,3RScan,095821f9-e2c2-2de1-9707-8f735cd1c148,train/obs_020480,train/obs_020480/metadata.json,obs_017,EASY,0.01,"[128,192]",3RScan:095821f7-e2c2-2de1-9568-b9ce59920e29,validation,False,0,3RScan,parent_pilot_development
obs_019725,train,train,3RScan,6bde60a1-9162-246f-8c51-a147225db6bd,train/obs_019725,train/obs_019725/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:6bde60a3-9162-246f-8ca3-48f7e86e95b8,validation,True,0,3RScan,
obs_011430,train,train,3RScan,77361fc6-d054-2a22-8971-e4faf5504a44,train/obs_011430,train/obs_011430/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:77361fc6-d054-2a22-8971-e4faf5504a44,validation,True,0,3RScan,
obs_001849,train,train,3RScan,6a360547-fa53-2915-9606-a90f1c737290,train/obs_001849,train/obs_001849/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:13124cbe-cec3-27a6-8745-6e02a03494d2,validation,False,0,3RScan,old_train_or_checkpoint_validation|published_development_gallery
obs_020725,train,train,3RScan,74ef8472-9dce-2d66-83c0-35cded3dcea0,train/obs_020725,train/obs_020725/metadata.json,obs_009,EASY,0.01,"[128,192]",3RScan:352e9c30-69fb-27a7-8b19-c703f0e190da,validation,True,0,3RScan,
obs_000641,train,train,3RScan,1d234000-e280-2b1a-8d5e-bd2403a8dbfa,train/obs_000641,train/obs_000641/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:1d234002-e280-2b1a-8c8d-6aafb5b35a24,validation,True,0,3RScan,
obs_014941,train,train,3RScan,4d3d82b6-8cf4-2e04-830a-4303fa0e79c7,train/obs_014941,train/obs_014941/metadata.json,obs_022,EASY,0.01,"[128,192]",3RScan:4d3d82b6-8cf4-2e04-830a-4303fa0e79c7,validation,False,0,3RScan,old_train_or_checkpoint_validation
obs_003803,train,train,3RScan,ad408c93-84db-2095-8829-6100d1b70d80,train/obs_003803,train/obs_003803/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",3RScan:ad408c8f-84db-2095-8a45-03100fbc4f86,validation,True,0,3RScan,
obs_002949,train,train,3RScan,751a55a5-fe61-2c3b-8d49-350e8169e05e,train/obs_002949,train/obs_002949/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:751a55a5-fe61-2c3b-8d49-350e8169e05e,validation,True,0,3RScan,
obs_022357,train,train,3RScan,3b7b33b1-1b11-283e-9ac0-8843e072d7d5,train/obs_022357,train/obs_022357/metadata.json,obs_012,EASY,0.01,"[128,192]",3RScan:80b8588f-4a8d-222f-8712-eaa02a5450a9,validation,False,0,3RScan,
obs_008415,train,train,3RScan,8eabc449-5af7-2f32-8669-f776ccecc6fa,train/obs_008415,train/obs_008415/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:75c25973-9ca2-2844-96f4-90cd531364ac,validation,False,0,3RScan,old_train_or_checkpoint_validation
obs_022723,validation,train,3RScan,569d8f13-72aa-2f24-8b64-3bde3b0603ab,train/obs_022723,train/obs_022723/metadata.json,obs_006,EASY,0.01,"[128,192]",3RScan:569d8f13-72aa-2f24-8b64-3bde3b0603ab,validation,True,0,3RScan,
obs_022625,validation,train,3RScan,0ad2d391-79e2-2212-98a3-7e2440884395,train/obs_022625,train/obs_022625/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:0ad2d38f-79e2-2212-98d2-9b5060e5e9b5,validation,False,0,3RScan,old_train_or_checkpoint_validation
obs_002831,train,train,3RScan,ab835fae-54c6-29a1-995e-b06cfc555786,train/obs_002831,train/obs_002831/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:ab835fae-54c6-29a1-995e-b06cfc555786,validation,True,0,3RScan,parent_pilot_development
obs_022045,train,train,3RScan,ab835f98-54c6-29a1-9b55-b33723227477,train/obs_022045,train/obs_022045/metadata.json,obs_014,EASY,0.01,"[128,192]",3RScan:ab835f7d-54c6-29a1-9aae-bf97735dd235,validation,True,0,3RScan,
obs_003674,train,train,3RScan,7747a508-9431-24e8-863c-c53906506d8b,train/obs_003674,train/obs_003674/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:7747a50a-9431-24e8-85c6-3488c128ac26,validation,False,0,3RScan,parent_pilot_development
obs_010924,train,train,3RScan,0cac768c-8d6f-2d13-8cc8-7ace156fc3e7,train/obs_010924,train/obs_010924/metadata.json,obs_005,EASY,0.01,"[128,192]",3RScan:0cac768c-8d6f-2d13-8cc8-7ace156fc3e7,validation,True,0,3RScan,parent_pilot_development
obs_019421,train,train,3RScan,2e4a3964-d452-21a0-9de5-4f7895499143,train/obs_019421,train/obs_019421/metadata.json,obs_018,EASY,0.01,"[128,192]",3RScan:2e4a3964-d452-21a0-9de5-4f7895499143,validation,True,0,3RScan,
obs_024186,train,train,3RScan,6bde60c4-9162-246f-8c1e-b0c518544104,train/obs_024186,train/obs_024186/metadata.json,obs_022,EASY,0.01,"[128,192]",3RScan:6bde60c0-9162-246f-8d1f-32543babecfb,validation,False,0,3RScan,
obs_021864,train,train,3RScan,10b17934-3938-2467-8959-93297ad1b22d,train/obs_021864,train/obs_021864/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:c92fb59e-f771-2064-8431-6a20d3396067,validation,True,0,3RScan,
obs_009424,train,train,3RScan,8f0f1437-55de-28ce-828e-dbf210a7f472,train/obs_009424,train/obs_009424/metadata.json,obs_010,EASY,0.01,"[128,192]",3RScan:8f0f1437-55de-28ce-828e-dbf210a7f472,validation,True,0,3RScan,parent_pilot_development
obs_008862,train,train,3RScan,dc42b378-8d5c-2d2a-8477-c1f077da4e56,train/obs_008862,train/obs_008862/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",3RScan:0cac7549-8d6f-2d13-8d56-b895956f571a,validation,False,0,3RScan,
obs_040078,validation,train,ARKitScenes,47895879_3dod_mesh,train/obs_040078,train/obs_040078/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",ARKitScenes:482617,validation,True,0,ARKitScenes,
obs_100470,test,train,ARKitScenes,42445021_3dod_mesh,train/obs_100470,train/obs_100470/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ARKitScenes:421380,validation,False,0,ARKitScenes,
obs_050753,train,train,ARKitScenes,47430590_3dod_mesh,train/obs_050753,train/obs_050753/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ARKitScenes:472068,validation,True,0,ARKitScenes,
obs_067851,train,train,ARKitScenes,47332980_3dod_mesh,train/obs_067851,train/obs_067851/metadata.json,obs_020,EASY,0.01,"[128,192]",ARKitScenes:469464,validation,False,0,ARKitScenes,
obs_090489,train,train,ARKitScenes,43649688_3dod_mesh,train/obs_090489,train/obs_090489/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ARKitScenes:437157,validation,True,0,ARKitScenes,
obs_029935,validation,train,ARKitScenes,47204274_3dod_mesh,train/obs_029935,train/obs_029935/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",ARKitScenes:470998,validation,True,0,ARKitScenes,
obs_047911,test,train,ARKitScenes,43896069_3dod_mesh,train/obs_047911,train/obs_047911/metadata.json,obs_008,EASY,0.01,"[128,192]",ARKitScenes:438028,validation,True,0,ARKitScenes,
obs_066408,train,train,ARKitScenes,47895826_3dod_mesh,train/obs_066408,train/obs_066408/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ARKitScenes:482633,validation,False,0,ARKitScenes,
obs_094860,train,train,ARKitScenes,42447308_3dod_mesh,train/obs_094860,train/obs_094860/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ARKitScenes:422378,validation,True,0,ARKitScenes,
obs_058875,train,train,ARKitScenes,44358291_3dod_mesh,train/obs_058875,train/obs_058875/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",ARKitScenes:438966,validation,False,0,ARKitScenes,
obs_090772,train,train,ARKitScenes,43896382_3dod_mesh,train/obs_090772,train/obs_090772/metadata.json,obs_017,EASY,0.01,"[128,192]",ARKitScenes:438361,validation,True,0,ARKitScenes,
obs_042365,train,train,ARKitScenes,47670039_3dod_mesh,train/obs_042365,train/obs_042365/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",ARKitScenes:482230,validation,True,0,ARKitScenes,
obs_055012,train,train,ARKitScenes,42899247_3dod_mesh,train/obs_055012,train/obs_055012/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ARKitScenes:434906,validation,True,0,ARKitScenes,
